pincode,latitude,longitude,address
800016,25.6054146,85.1673785,"Patna, Bihar 800016, India"
721625,22.0700516,87.9040571,"West Bengal 721625, India"
721626,22.0444077,87.7664934,"West Bengal 721626, India"
721627,22.3319644,87.8844309,"West Bengal 721627, India"
721628,22.142538,87.9824758,"West Bengal 721628, India"
721629,22.282186,87.7271123,"West Bengal 721629, India"
721631,21.9997628,88.0020589,"West Bengal 721631, India"
721632,22.1656385,87.92367469999999,"West Bengal 721632, India"
721633,22.1405324,87.82550069999999,"West Bengal 721633, India"
721634,22.3542204,87.7664934,"West Bengal 721634, India"
721635,22.1205506,88.1388989,"West Bengal 721635, India"
721636,22.3146576,87.92857769999999,"West Bengal 721636, India"
230121,25.9941503,82.37773349999999,"Uttar Pradesh 230121, India"
721642,22.1876714,87.78617109999999,"West Bengal 721642, India"
721643,22.204087,87.9016043,"West Bengal 721643, India"
230124,25.9201997,82.31262939999999,"Uttar Pradesh 230124, India"
230125,26.1161558,81.614468,"Uttar Pradesh 230125, India"
230126,25.8933235,81.7185253,"Uttar Pradesh 230126, India"
230127,25.8887894,82.05705789999999,"Uttar Pradesh 230127, India"
230128,25.8284258,81.71305219999999,"Uttar Pradesh 230128, India"
230129,25.7715677,81.7458845,"Uttar Pradesh 230129, India"
230130,25.8834548,81.7513551,"Uttar Pradesh 230130, India"
230131,25.8531016,81.9425701,"Uttar Pradesh 230131, India"
230132,25.9173176,81.6254283,"Uttar Pradesh 230132, India"
262901,28.2084454,80.5882803,"Uttar Pradesh 262901, India"
230134,25.8650435,82.1604849,"Uttar Pradesh 230134, India"
230135,25.949056,82.1931149,"Uttar Pradesh 230135, India"
230136,25.9594578,81.7458845,"Uttar Pradesh 230136, India"
230137,25.9421757,81.8552196,"Uttar Pradesh 230137, India"
230138,26.0118829,82.269193,"Uttar Pradesh 230138, India"
230139,26.047044,81.63638689999999,"Uttar Pradesh 230139, India"
230141,25.8601069,81.4498717,"Uttar Pradesh 230141, India"
230142,25.9319927,82.09518,"Uttar Pradesh 230142, India"
230143,25.8554417,81.57061089999999,"Uttar Pradesh 230143, India"
230144,25.8939729,81.8333656,"Uttar Pradesh 230144, India"
361220,22.6546422,70.5026941,"Gujarat 361220, India"
585322,17.457156,77.0794705,"Karnataka 585322, India"
382423,23.1836996,72.5737187,"Gujarat 382423, India"
361230,22.5849019,70.31226149999999,"Gujarat 361230, India"
382424,23.1092442,72.584825,"Ahmedabad, Gujarat 382424, India"
284121,25.5209339,78.713608,"284121, India"
361240,22.7658648,70.4788937,"Gujarat 361240, India"
679334,11.3557517,76.2015572,"679334, India"
261303,27.2253282,80.8322428,"Uttar Pradesh 261303, India"
639109,10.8242662,78.0081221,"Tamil Nadu 639109, India"
323001,25.4473156,75.6440842,"Rajasthan 323001, India"
361250,22.6822673,70.3598758,"Gujarat 361250, India"
284123,24.915001,78.5887951,"284123, India"
442502,19.9700239,79.30641519999999,"Chandrapur, Maharashtra 442502, India"
450337,21.6519114,76.2826675,"Madhya Pradesh 450337, India"
623401,9.7491729,78.78162189999999,"Tamil Nadu 623401, India"
623402,33.2891255,103.8756863,"Jiuzhaigou, Aba, Sichuan, China, 623402"
623403,9.7062733,78.97972709999999,"Tamil Nadu 623403, India"
623404,9.799793099999999,78.9853813,"Tamil Nadu 623404, India"
688530,9.6365495,76.30583279999999,"Kerala 688530, India"
623407,9.7763453,78.9401383,"Tamil Nadu 623407, India"
623409,9.7792923,79.0306032,"Tamil Nadu 623409, India"
455440,22.5697931,76.5025742,"Madhya Pradesh 455440, India"
382430,23.0421852,72.6978931,"Gujarat 382430, India"
442505,19.9386959,79.1661407,"Maharashtra 442505, India"
230201,25.6799215,81.5815776,"Uttar Pradesh 230201, India"
230202,25.7772877,81.4388858,"Uttar Pradesh 230202, India"
230204,25.7218011,81.49379929999999,"Uttar Pradesh 230204, India"
361280,22.2959244,69.83591539999999,"Gujarat 361280, India"
442507,19.8937071,79.2958491,"Maharashtra 442507, India"
392155,22.1250085,72.63877,"Gujarat 392155, India"
382435,22.9269331,72.6978931,"Gujarat 382435, India"
425107,21.2183413,75.17788530000001,"Maharashtra 425107, India"
852110,26.0136538,86.61071059999999,"Bihar 852110, India"
263001,29.3763956,79.391605,"Uttarakhand 263001, India"
361306,22.1088167,69.6214562,"Gujarat 361306, India"
852111,26.2850013,86.8671989,"Bihar 852111, India"
361310,22.339996,69.5618746,"Gujarat 361310, India"
361315,22.1498326,69.2400734,"Gujarat 361315, India"
852113,25.8773308,86.85214859999999,"Bihar 852113, India"
361320,22.0126751,69.4069452,"Gujarat 361320, India"
284135,25.3414138,78.509288,"284135, India"
361325,21.92119,69.49037170000001,"Gujarat 361325, India"
415208,17.9855359,73.1585626,"Maharashtra 415208, India"
361330,22.3513121,69.1327869,"Gujarat 361330, India"
394101,21.2417943,72.8810282,"Surat, Gujarat 394101, India"
361335,22.2411565,69.0731799,"Gujarat 361335, India"
394105,21.2634108,72.88699299999999,"Gujarat 394105, India"
394107,21.2406892,72.851219,"Surat, Gujarat 394107, India"
394110,21.3953926,73.1585626,"Gujarat 394110, India"
394111,21.4151423,72.9312921,"Gujarat 394111, India"
361345,22.3838885,69.03741459999999,"Gujarat 361345, India"
361347,22.4471083,69.0433755,"Gujarat 361347, India"
394116,21.5310601,72.9637728,"Gujarat 394116, India"
361350,22.4649185,69.0701995,"Gujarat 361350, India"
781121,26.3376436,91.7733566,"Assam 781121, India"
394120,21.4554227,72.9578676,"Gujarat 394120, India"
394125,21.5040557,72.9814877,"Gujarat 394125, India"
623502,9.398029,78.7589558,"Tamil Nadu 623502, India"
623503,9.363212299999999,78.8665733,"Tamil Nadu 623503, India"
623504,9.334654,78.8269385,"Tamil Nadu 623504, India"
394130,21.3301669,72.86336349999999,"Gujarat 394130, India"
623512,9.3449142,78.97972709999999,"Tamil Nadu 623512, India"
623513,9.42422,78.8948741,"Tamil Nadu 623513, India"
623514,9.473257799999999,78.8892146,"Tamil Nadu 623514, India"
623515,9.228672999999999,78.7532884,"Tamil Nadu 623515, India"
394140,21.2878167,73.1231585,"Gujarat 394140, India"
230301,25.7439692,82.09518,"Uttar Pradesh 230301, India"
230302,25.8156768,82.11695499999999,"Uttar Pradesh 230302, India"
623519,9.281953699999999,79.1520312,"Tamil Nadu 623519, India"
230304,25.7985708,82.0189155,"Uttar Pradesh 230304, India"
132001,29.6386837,77.0794705,"Haryana 132001, India"
623522,9.3812094,78.9175088,"Tamil Nadu 623522, India"
623523,9.2656561,78.8892146,"Tamil Nadu 623523, India"
623524,9.2959382,78.9853813,"Tamil Nadu 623524, India"
623525,9.620538699999999,78.8722341,"Tamil Nadu 623525, India"
394150,21.3144779,72.9342451,"Gujarat 394150, India"
623527,9.4395513,78.6909263,"Tamil Nadu 623527, India"
623528,9.197302700000002,78.62285039999999,"Tamil Nadu 623528, India"
623529,9.2764166,79.23947609999999,"Tamil Nadu 623529, India"
623530,56.7552654,62.0743524,"Sverdlovsk Oblast, Russia, 623530"
394155,21.3218289,73.0051055,"Gujarat 394155, India"
623532,9.291699,78.8495889,"Tamil Nadu 623532, India"
623533,9.2972286,78.6795836,"Tamil Nadu 623533, India"
623534,9.3211256,79.0051685,"Tamil Nadu 623534, India"
394160,21.3269958,73.3944466,"Gujarat 394160, India"
623537,9.5102881,78.8495889,"Tamil Nadu 623537, India"
623538,9.6983999,78.9061921,"Tamil Nadu 623538, India"
394163,21.358854,73.2529464,"Gujarat 394163, India"
852126,25.6925097,86.51986509999999,"Bihar 852126, India"
132022,29.6990234,77.1139984,"Haryana 132022, India"
132023,29.7650496,77.09098089999999,"Haryana 132023, India"
132024,29.7429761,76.7567368,"Haryana 132024, India"
628212,8.621290199999999,77.98243029999999,"Tamil Nadu 628212, India"
394170,21.3652865,73.0346244,"Gujarat 394170, India"
473990,25.0372652,78.0651931,"Madhya Pradesh 473990, India"
628213,8.4797604,78.0252466,"Tamil Nadu 628213, India"
781131,25.8578801,91.3372823,"781131, India"
394180,21.275659,73.0051055,"Gujarat 394180, India"
132037,29.6170352,76.9758274,"Haryana 132037, India"
132039,29.5217315,76.5950555,"Haryana 132039, India"
132040,29.5553521,76.8144298,"Haryana 132040, India"
132041,29.8662899,77.0794705,"Haryana 132041, India"
515671,14.4000475,77.71659249999999,"Andhra Pradesh 515671, India"
628215,8.4933506,78.1165309,"Tamil Nadu 628215, India"
689101,9.3835249,76.56905189999999,"Thiruvalla, Kerala 689101, India"
132046,29.51071,76.7105632,"Haryana 132046, India"
689103,9.4056698,76.5806097,"Kerala 689103, India"
689104,1.3990229,103.751423,Singapore 689104
628216,8.5173411,78.10797629999999,"Tamil Nadu 628216, India"
689106,9.3490484,76.5892774,"Kerala 689106, India"
689107,9.404556999999999,76.5517132,"Kerala 689107, India"
689108,9.3769901,76.5401527,"Kerala 689108, India"
689109,9.3455639,76.56905189999999,"Kerala 689109, India"
263126,29.2723107,79.5266211,"Uttarakhand 263126, India"
263127,29.3438433,79.4872619,"Uttarakhand 263127, India"
263128,29.3111187,79.4366324,"Uttarakhand 263128, India"
689113,9.392406399999999,76.55315809999999,"Kerala 689113, India"
689115,9.367918099999999,76.5863882,"Kerala 689115, India"
263132,29.410079,79.67266320000002,"Uttarakhand 263132, India"
263134,29.5562609,79.3465557,"Uttarakhand 263134, India"
263135,29.4753627,79.4816378,"Uttarakhand 263135, India"
263136,29.3147087,79.6277523,"Uttarakhand 263136, India"
263137,29.4295245,79.5547244,"Uttarakhand 263137, India"
263138,29.5107273,79.63898209999999,"Uttarakhand 263138, India"
263139,29.1520637,79.60528839999999,"Uttarakhand 263139, India"
263140,29.2824257,79.2225576,"Uttarakhand 263140, India"
689126,9.298101899999999,76.60372219999999,"Kerala 689126, India"
263145,29.0202741,79.4647633,"Tanda Range, Uttarakhand 263145, India"
425108,21.3197446,75.27123929999999,"Maharashtra 425108, India"
263148,28.9326375,79.4478858,"Uttarakhand 263148, India"
263149,28.9733562,79.5266211,"Uttarakhand 263149, India"
263150,29.0773057,79.1717839,"Uttarakhand 263150, India"
263151,29.0546428,79.6838874,"Uttarakhand 263151, India"
263152,29.0526843,79.2225576,"263152, India"
263153,29.0087308,79.391605,"Uttarakhand 263153, India"
623603,9.4163046,78.3159411,"Tamil Nadu 623603, India"
263156,29.3672703,79.5294318,"Uttarakhand 263156, India"
263157,29.2366677,79.80726109999999,"Uttarakhand 263157, India"
263158,29.4648339,79.56596329999999,"Uttarakhand 263158, India"
263159,29.4696362,79.2676668,"Uttarakhand 263159, India"
263160,29.047541,79.30148450000002,"Uttarakhand 263160, India"
394235,21.0645749,72.9165266,"Gujarat 394235, India"
852138,26.2140772,86.6006249,"Bihar 852138, India"
394240,20.9692961,73.17036279999999,"Gujarat 394240, India"
230401,26.0458447,82.0298154,"Uttar Pradesh 230401, India"
230402,25.7888727,81.84429340000001,"Uttar Pradesh 230402, India"
230403,25.9753894,82.0298154,"Uttar Pradesh 230403, India"
230404,25.7813942,81.9207423,"Uttar Pradesh 230404, India"
394245,20.9247086,73.12905959999999,"Gujarat 394245, India"
132102,29.20701549999999,77.03917539999999,"Haryana 132102, India"
132103,29.4107176,77.0794705,"Haryana 132103, India"
132104,29.3319733,77.09098089999999,"Haryana 132104, India"
132105,29.3799485,76.8836261,"Haryana 132105, India"
132106,29.3845333,76.9297354,"Haryana 132106, India"
132107,29.2976701,76.745195,"Haryana 132107, India"
132108,29.3251934,77.0219019,"Haryana 132108, India"
132113,29.4288777,76.8028933,"Haryana 132113, India"
132114,29.5384407,76.9873477,"132114, India"
132115,29.1971931,77.1139984,"132115, India"
132116,29.7615507,76.9412601,"Haryana 132116, India"
132117,29.8979883,76.9412601,"Haryana 132117, India"
132122,29.2469096,77.0967357,"132122, India"
394270,21.1170036,72.64468289999999,"Hazira, Gujarat 394270, India"
583103,15.1991737,76.9527836,"Karnataka 583103, India"
382470,23.1049526,72.5610662,"Ahmedabad, Gujarat 382470, India"
757028,21.6498087,86.9323627,"Odisha 757028, India"
132140,29.4916335,76.860565,"Haryana 132140, India"
132145,29.3115127,76.8836261,"Haryana 132145, India"
786611,27.1629975,95.11194069999999,"Assam 786611, India"
422303,20.0679189,74.1357407,"Maharashtra 422303, India"
132157,29.8385942,76.8028933,"Haryana 132157, India"
786613,27.2023038,94.99744609999999,"Assam 786613, India"
394305,21.129858,72.9342451,"Gujarat 394305, India"
382475,23.0773592,72.6189122,"Ahmedabad, Gujarat 382475, India"
786614,27.2216109,95.42537569999999,"Assam 786614, India"
394310,21.1833231,73.0051055,"Gujarat 394310, India"
394315,21.0797621,72.9519622,"Gujarat 394315, India"
394317,21.1040552,72.9637728,"Gujarat 394317, India"
394320,21.2279764,73.0464309,"Gujarat 394320, India"
394325,21.1760108,72.9342451,"Gujarat 394325, India"
394326,21.2297693,72.9519622,"Gujarat 394326, India"
394327,21.1649415,72.96672540000002,"Gujarat 394327, India"
623704,9.3786592,78.49792479999999,"Tamil Nadu 623704, India"
623705,9.5172031,78.72494689999999,"Tamil Nadu 623705, India"
394330,21.2598736,73.0759446,"Gujarat 394330, India"
623707,9.5444398,78.5547283,"Tamil Nadu 623707, India"
623708,9.3278868,78.44677449999999,"Tamil Nadu 623708, India"
394335,21.2253907,73.2470486,"Gujarat 394335, India"
623712,9.4253068,78.5887951,"Tamil Nadu 623712, India"
382480,23.0797198,72.5744678,"Ahmedabad, Gujarat 382480, India"
394340,21.1636444,73.2647416,"Gujarat 394340, India"
230501,26.0385548,81.89890799999999,"Uttar Pradesh 230501, India"
230502,25.9816869,81.931657,"Uttar Pradesh 230502, India"
230503,26.0101461,81.81150509999999,"Uttar Pradesh 230503, India"
394345,21.1906029,73.0759446,"Gujarat 394345, India"
394350,21.0520716,73.0759446,"Gujarat 394350, India"
394352,21.0408731,73.0228173,"Gujarat 394352, India"
388480,22.4557097,72.81609759999999,"Gujarat 388480, India"
394355,21.1540631,73.17036279999999,"Gujarat 394355, India"
786622,27.4711079,94.93768949999999,"Dibrugarh, Assam 786622, India"
394360,21.2448911,73.38265849999999,"Gujarat 394360, India"
786623,27.1399352,95.4149003,"786623, India"
394365,21.072972,73.6300729,"394365, India"
425109,20.9049434,75.3178952,"Maharashtra 425109, India"
394370,21.4836442,74.1592278,"394370, India"
394375,21.3229699,73.8183804,"Gujarat 394375, India"
394380,21.5254604,74.1122506,"394380, India"
475330,26.0481265,77.88245959999999,"Madhya Pradesh 475330, India"
606707,12.1586226,78.9627624,"Tamil Nadu 606707, India"
638751,11.1366567,77.5046101,"Tamil Nadu 638751, India"
394405,21.4628012,73.0287209,"Gujarat 394405, India"
394410,21.4701469,73.0995528,"Gujarat 394410, India"
713384,23.6367424,87.1871537,"West Bengal 713384, India"
394421,21.4455431,73.1408613,"Gujarat 394421, India"
722102,23.2773076,87.0474368,"West Bengal 722102, India"
722107,23.221851,87.1048702,"West Bengal 722107, India"
623806,9.2988347,79.0348416,"Tamil Nadu 623806, India"
722111,23.3729435,87.4108352,"West Bengal 722111, India"
722112,23.297268,87.51485369999999,"West Bengal 722112, India"
394440,21.4657187,73.3944466,"Gujarat 394440, India"
722121,23.091254,86.96240859999999,"West Bengal 722121, India"
722122,23.0501075,87.32149079999999,"West Bengal 722122, India"
606709,12.2742573,78.7896921,"Tamil Nadu 606709, India"
394445,21.4384822,73.5829689,"Gujarat 394445, India"
853201,25.4175884,86.9223432,"Bihar 853201, India"
853202,25.3598435,86.9924358,"Bihar 853202, India"
853203,25.3810254,86.87221459999999,"Bihar 853203, India"
722132,23.3179097,86.9924358,"West Bengal 722132, India"
722133,23.4266744,87.0824045,"West Bengal 722133, India"
722134,22.7572029,86.9223432,"West Bengal 722134, India"
722135,22.9444828,86.761749,"West Bengal 722135, India"
722136,23.1848941,86.8822445,"West Bengal 722136, India"
722137,23.3752459,86.8822445,"West Bengal 722137, India"
722138,23.0044493,87.4405786,"West Bengal 722138, India"
722139,23.2691623,86.9323627,"West Bengal 722139, India"
722140,22.9468847,86.8822445,"West Bengal 722140, India"
722141,23.0189713,87.60876379999999,"West Bengal 722141, India"
722142,23.5123036,87.2120599,"West Bengal 722142, India"
722143,23.5573286,87.0724164,"West Bengal 722143, India"
722144,23.0956618,87.20209899999999,"West Bengal 722144, India"
460001,21.9237075,77.79097759999999,"Madhya Pradesh 460001, India"
722146,23.2166806,86.98743259999999,"West Bengal 722146, India"
722147,23.1087782,87.27178099999999,"West Bengal 722147, India"
460004,1.322552,103.933145,Singapore 460004
722149,22.9535129,87.2419299,"West Bengal 722149, India"
722150,22.7594613,87.0424393,"West Bengal 722150, India"
722151,22.9506733,87.0824045,"West Bengal 722151, India"
722152,23.046626,87.12233619999999,"West Bengal 722152, India"
722153,23.5784257,86.9323627,"West Bengal 722153, India"
722154,23.0177633,87.5296943,"West Bengal 722154, India"
722155,23.2546203,87.1073658,"West Bengal 722155, India"
722156,22.9641957,87.1722037,"West Bengal 722156, India"
722157,23.1929428,87.32149079999999,"West Bengal 722157, India"
722158,23.5195503,86.96240859999999,"West Bengal 722158, India"
722160,22.854704,87.0424393,"West Bengal 722160, India"
722161,22.9586884,87.55936129999999,"West Bengal 722161, India"
722162,22.6974839,86.91232169999999,"West Bengal 722162, India"
722163,23.0629189,87.0374413,"West Bengal 722163, India"
722164,23.4222801,87.1672193,"West Bengal 722164, India"
722165,23.1104563,87.3711477,"West Bengal 722165, India"
722166,23.510126,87.0923906,"West Bengal 722166, India"
